算法母单编号,交易日期,资金账户名称,算法类型,算法实例,算法供应商,任务数,证券代码,市场类别,买卖方向1,买卖方向2,开始时间,结束时间,下单时间
6880872433386000076,20230614,7028,0,103,多策略,3600,553,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000077,20230614,7028,0,103,多策略,700,300927,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000078,20230614,7028,0,103,多策略,7900,600603,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000079,20230614,7028,0,103,多策略,400,603129,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000080,20230614,7028,0,103,多策略,5700,300473,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000081,20230614,7028,0,103,多策略,8200,600420,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000082,20230614,7028,0,103,多策略,13900,601607,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000083,20230614,7028,0,103,多策略,3800,603088,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000084,20230614,7028,0,103,多策略,10100,600018,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000085,20230614,7028,0,103,多策略,7100,739,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000086,20230614,7028,0,103,多策略,7500,600475,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000087,20230614,7028,0,103,多策略,2600,688561,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000088,20230614,7028,0,103,多策略,2200,708,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000089,20230614,7028,0,103,多策略,2598,300994,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000090,20230614,7028,0,103,多策略,4300,603392,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000091,20230614,7028,0,103,多策略,13700,600276,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000092,20230614,7028,0,103,多策略,4800,603588,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000093,20230614,7028,0,103,多策略,5900,688208,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000094,20230614,7028,0,103,多策略,2800,688099,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000095,20230614,7028,0,103,多策略,14900,600837,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000096,20230614,7028,0,103,多策略,2100,688382,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000097,20230614,7028,0,103,多策略,1200,300636,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000098,20230614,7028,0,103,多策略,10200,600820,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000099,20230614,7028,0,103,多策略,3500,967,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000100,20230614,7028,0,103,多策略,3600,800,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000101,20230614,7028,0,103,多策略,800,2825,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000102,20230614,7028,0,103,多策略,6300,601222,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000103,20230614,7028,0,103,多策略,6400,603368,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000104,20230614,7028,0,103,多策略,9500,898,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000105,20230614,7028,0,103,多策略,3300,600362,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000106,20230614,7028,0,103,多策略,2900,688777,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000107,20230614,7028,0,103,多策略,400,688278,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000108,20230614,7028,0,103,多策略,3200,300051,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000109,20230614,7028,0,103,多策略,3700,600363,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000110,20230614,7028,0,103,多策略,33200,2536,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000111,20230614,7028,0,103,多策略,1200,688292,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000112,20230614,7028,0,103,多策略,1300,600885,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000113,20230614,7028,0,103,多策略,3200,600998,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000114,20230614,7028,0,103,多策略,900,688006,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000115,20230614,7028,0,103,多策略,800,688608,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000116,20230614,7028,0,103,多策略,6500,300185,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000117,20230614,7028,0,103,多策略,8600,600015,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000118,20230614,7028,0,103,多策略,12100,761,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000119,20230614,7028,0,103,多策略,500,301102,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000120,20230614,7028,0,103,多策略,5700,301039,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000121,20230614,7028,0,103,多策略,1400,688036,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000122,20230614,7028,0,103,多策略,4400,601898,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000123,20230614,7028,0,103,多策略,400,2898,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000124,20230614,7028,0,103,多策略,400,2025,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000125,20230614,7028,0,103,多策略,200,603022,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000126,20230614,7028,0,103,多策略,33000,917,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000127,20230614,7028,0,103,多策略,500,300550,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000128,20230614,7028,0,103,多策略,1000,603317,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000129,20230614,7028,0,103,多策略,1700,969,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000130,20230614,7028,0,103,多策略,6400,601019,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000131,20230614,7028,0,103,多策略,9100,2766,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000132,20230614,7028,0,103,多策略,1100,62,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000133,20230614,7028,0,103,多策略,1400,605589,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000134,20230614,7028,0,103,多策略,2100,603338,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000135,20230614,7028,0,103,多策略,600,301339,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000136,20230614,7028,0,103,多策略,11500,601618,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000137,20230614,7028,0,103,多策略,1900,600642,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000138,20230614,7028,0,103,多策略,500,603283,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000139,20230614,7028,0,103,多策略,400,300662,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000140,20230614,7028,0,103,多策略,1700,603501,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000141,20230614,7028,0,103,多策略,2000,601717,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000142,20230614,7028,0,103,多策略,500,601567,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000143,20230614,7028,0,103,多策略,400,603315,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000144,20230614,7028,0,103,多策略,1700,601677,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000145,20230614,7028,0,103,多策略,900,2563,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000146,20230614,7028,0,103,多策略,500,2841,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000147,20230614,7028,0,103,多策略,400,688206,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000148,20230614,7028,0,103,多策略,100,1212,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000149,20230614,7028,0,103,多策略,1900,600183,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000150,20230614,7028,0,103,多策略,500,301052,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000151,20230614,7028,0,103,多策略,100,300402,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000152,20230614,7028,0,103,多策略,300,600429,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000153,20230614,7028,0,103,多策略,100,605098,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000154,20230614,7028,0,103,多策略,1200,600582,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000155,20230614,7028,0,103,多策略,1600,601928,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000156,20230614,7028,0,103,多策略,100,301367,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000157,20230614,7028,0,103,多策略,500,2859,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000158,20230614,7028,0,103,多策略,200,300454,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000159,20230614,7028,0,103,多策略,200,603530,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000160,20230614,7028,0,103,多策略,100,300856,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000161,20230614,7028,0,103,多策略,5000,601998,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000162,20230614,7028,0,103,多策略,700,600557,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000163,20230614,7028,0,103,多策略,14600,601728,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000164,20230614,7028,0,103,多策略,100,603949,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000165,20230614,7028,0,103,多策略,6500,2236,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000166,20230614,7028,0,103,多策略,400,601231,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000167,20230614,7028,0,103,多策略,3500,2600,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000168,20230614,7028,0,103,多策略,100,603551,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000169,20230614,7028,0,103,多策略,1100,601006,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000170,20230614,7028,0,103,多策略,200,688111,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000171,20230614,7028,0,103,多策略,200,603369,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000172,20230614,7028,0,103,多策略,100,600301,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000173,20230614,7028,0,103,多策略,100,2438,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000174,20230614,7028,0,103,多策略,2900,600011,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000175,20230614,7028,0,103,多策略,400,2056,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000176,20230614,7028,0,103,多策略,1200,300115,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000177,20230614,7028,0,103,多策略,400,300551,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000178,20230614,7028,0,103,多策略,4700,600028,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000179,20230614,7028,0,103,多策略,400,688012,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000180,20230614,7028,0,103,多策略,800,2266,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000181,20230614,7028,0,103,多策略,1900,63,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000182,20230614,7028,0,103,多策略,700,600570,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000183,20230614,7028,0,103,多策略,200,601003,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000184,20230614,7028,0,103,多策略,100,600663,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000185,20230614,7028,0,103,多策略,100,600754,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000186,20230614,7028,0,103,多策略,100,600456,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000187,20230614,7028,0,103,多策略,700,688425,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000188,20230614,7028,0,103,多策略,100,2858,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000189,20230614,7028,0,103,多策略,300,300033,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000190,20230614,7028,0,103,多策略,100,713,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000191,20230614,7028,0,103,多策略,100,28,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000192,20230614,7028,0,103,多策略,700,601319,2,2,,20230614093000,20230614131300,20230614093000
6880872433386000193,20230614,7028,0,103,多策略,100,2075,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000194,20230614,7028,0,103,多策略,200,688387,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000195,20230614,7028,0,103,多策略,1600,2065,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000196,20230614,7028,0,103,多策略,100,603778,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000197,20230614,7028,0,103,多策略,600,600019,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000198,20230614,7028,0,103,多策略,100,600517,2,1,,20230614093000,20230614131300,20230614093000
6880872433386000199,20230614,7028,0,103,多策略,100,300433,1,2,,20230614093000,20230614131300,20230614093000
6880872433386000200,20230614,7028,0,103,多策略,100,2252,1,1,,20230614093000,20230614131300,20230614093000
6880872433386000201,20230614,7028,0,103,多策略,100,603118,2,1,,20230614093000,20230614131300,20230614093000
6880872439953000021,20230614,7028,0,103,多策略,75000,2992,1,1,,20230614110700,20230614141500,20230614110700
6880872439953000022,20230614,7028,0,103,多策略,96000,688517,2,2,,20230614110700,20230614141500,20230614110700
6880872439953000023,20230614,7028,0,103,多策略,53000,300286,1,2,,20230614110700,20230614141500,20230614110700
6880872440502000005,20230614,7028,0,103,多策略,22500,688517,2,2,,20230614111600,20230614141500,20230614111600
6880872440502000006,20230614,7028,0,103,多策略,100000,600212,2,2,,20230614111600,20230614141500,20230614111600
6880872440502000007,20230614,7028,0,103,多策略,85000,2276,1,2,,20230614111600,20230614141500,20230614111600
6880872440502000008,20230614,7028,0,103,多策略,235000,2043,1,1,,20230614111600,20230614141500,20230614111600
6880872432980000001,20230614,7040,0,103,多策略,100,28,1,1,,20230614093000,20230614102000,20230614093000
6880872432980000002,20230614,7040,0,103,多策略,16000,58,1,2,,20230614093000,20230614102000,20230614093000
6880872432980000003,20230614,7040,0,103,多策略,2500,63,1,2,,20230614093000,20230614102000,20230614093000
